Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,6.08
Sri Lanka,LKA,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,7.75
Sri Lanka,LKA,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,14.1
Sri Lanka,LKA,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,13.91
Sri Lanka,LKA,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,21.06
Sri Lanka,LKA,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,20.84
Sri Lanka,LKA,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,24.7
Sri Lanka,LKA,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,26.23
Sri Lanka,LKA,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,30.9
Sri Lanka,LKA,1965,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,42.5
Sri Lanka,LKA,1960,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,42.5
Sri Lanka,LKA,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,9.05
Sri Lanka,LKA,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,20.34
Sri Lanka,LKA,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,19
Sri Lanka,LKA,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,30.29
Sri Lanka,LKA,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,30.81
Sri Lanka,LKA,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,37.5
Sri Lanka,LKA,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,37
Sri Lanka,LKA,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,46.9
Sri Lanka,LKA,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,62.7
Sri Lanka,LKA,1965,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,61.4
Sri Lanka,LKA,1960,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,72.5
Sri Lanka,LKA,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,6.08
Sri Lanka,LKA,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,14.61
Sri Lanka,LKA,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,14.1
Sri Lanka,LKA,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,21.58
Sri Lanka,LKA,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,21.49
Sri Lanka,LKA,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,25.61
Sri Lanka,LKA,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,24.7
Sri Lanka,LKA,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,31.7
Sri Lanka,LKA,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,41.4
Sri Lanka,LKA,1965,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,42.5
Sri Lanka,LKA,1960,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,53.5
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1722
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1788
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1964
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1871
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1740
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1739
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1649
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1605
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1380
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1177
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,982
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,850
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,883
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,970
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,923
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,858
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,852
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,804
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,779
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,666
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,545
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,492
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,16720
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,15746
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,14652
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,13323
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,12075
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,10790
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,9762
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,8759
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,7588
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,6578
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,5778
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,8244
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,7739
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,7172
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,6491
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,5853
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,5189
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,4688
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,4202
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,3615
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,3113
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,2743
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1759
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1930
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1837
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1701
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1725
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1570
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1533
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1352
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1155
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,959
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,831
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,867
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,952
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,904
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,837
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,846
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,759
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,738
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,651
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,534
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,479
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,411
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1894
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1795
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1660
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1677
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1554
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1437
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1267
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1123
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,936
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,806
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,705
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,932
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,881
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,814
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,820
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,751
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,683
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,602
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,518
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,467
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,397
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,351
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,13239
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,12028
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,10851
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,9751
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,8610
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,7481
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,6580
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,5802
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,5053
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,4442
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,3965
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,6527
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,5904
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,5298
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,4731
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,4149
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,3578
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,3146
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,2772
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,2415
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,2089
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,1840
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1764
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1624
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1640
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1512
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1422
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1185
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1050
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,909
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,785
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,682
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,679
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,864
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,794
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,800
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,729
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,676
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,556
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,477
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,453
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,386
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,339
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,346
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1599
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1611
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1482
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1388
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1171
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,988
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,853
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,762
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,663
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,656
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,561
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,781
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,785
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,713
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,658
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,550
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,443
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,422
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,374
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,329
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,334
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,238
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1589
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1457
Sri Lanka,LKA,2000,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1362
Sri Lanka,LKA,1995,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1143
Sri Lanka,LKA,1990,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,974
Sri Lanka,LKA,1985,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,808
Sri Lanka,LKA,1980,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,719
Sri Lanka,LKA,1975,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,642
Sri Lanka,LKA,1970,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,636
Sri Lanka,LKA,1965,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,540
Sri Lanka,LKA,1960,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,464
Sri Lanka,LKA,2010,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,774
Sri Lanka,LKA,2005,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,701
